Age,Overall,Potential,Special,International Reputation,Weak Foot,Skill Moves,Contract Valid Until,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
25,64,70,1333,1,3,2,2021,25,19,59,54,20,37,22,21,56,47,63,55,40,62,63,39,67,58,78,31,65,60,13,14,26,47,58,67,66,9,14,7,10,8
22,64,72,1646,1,2,3,2021,49,37,59,68,34,64,44,45,61,65,66,66,61,62,68,61,38,71,61,43,63,59,55,64,49,58,55,60,66,8,9,15,5,15
31,64,64,1477,1,3,2,2019,26,26,65,56,31,41,29,25,55,45,63,66,64,53,64,41,81,74,79,26,60,57,32,32,34,56,54,69,68,12,11,12,11,15
28,64,64,1641,1,2,3,2023,63,35,56,65,25,66,54,29,62,64,58,63,64,65,57,42,67,62,79,29,64,59,64,58,32,65,63,68,63,16,14,13,8,14
25,64,67,1616,1,2,2,2021,61,34,58,60,35,61,62,39,45,66,62,60,61,61,66,55,61,63,66,34,61,64,52,44,41,54,62,67,65,10,13,9,13,5
23,64,69,1284,1,3,2,2022,21,24,67,39,25,26,21,21,29,31,58,59,47,45,41,40,65,55,88,23,72,63,27,24,32,55,65,62,61,14,9,12,11,7
29,64,64,1587,1,3,2,2019,36,65,60,61,62,62,58,29,57,60,72,69,68,61,67,67,76,68,67,56,33,31,62,52,60,46,33,11,15,10,15,14,15,15
25,64,67,1552,1,3,2,2023,45,63,58,51,40,60,37,31,46,60,81,85,63,65,84,64,54,75,74,51,52,14,63,46,60,65,32,18,17,12,8,13,14,16
29,64,64,1318,1,3,2,2021,22,19,62,46,30,25,25,26,35,48,57,46,34,61,55,38,70,60,76,16,68,67,28,26,32,50,55,65,63,8,12,16,12,15
22,64,75,1618,1,3,3,2020,65,59,65,65,49,67,49,32,60,65,70,76,72,57,61,68,64,74,70,55,27,33,62,58,47,55,44,28,21,15,8,12,8,12
34,64,64,1601,1,3,2,2020,44,35,63,65,45,53,50,43,61,60,51,49,59,61,53,56,70,78,73,34,65,63,49,49,29,64,62,60,61,6,12,16,10,16
26,64,64,1562,1,3,2,2019,37,51,69,59,35,56,40,39,57,61,41,55,36,67,31,59,31,63,88,61,68,62,60,50,45,64,63,64,65,16,11,6,6,10
21,64,78,1062,1,2,1,2020,14,16,20,26,16,17,15,13,26,22,43,47,38,61,37,24,48,30,46,14,32,28,12,37,20,54,10,21,20,66,60,55,63,65
20,64,76,1705,1,3,2,2020,51,62,61,49,58,64,52,38,45,61,87,86,83,49,92,67,91,60,79,58,69,38,58,46,52,53,30,35,32,12,8,13,13,6
26,64,65,1426,1,3,2,2020,21,24,72,57,20,39,20,26,43,50,57,66,57,49,35,54,80,77,87,36,72,56,25,34,33,59,56,55,62,13,14,12,11,13
28,64,64,1539,1,3,2,2021,53,34,57,56,33,50,37,25,58,54,55,48,40,64,61,54,77,75,83,23,81,54,42,54,39,50,57,60,63,6,9,13,9,15
22,64,69,1594,1,3,3,2019,54,60,54,62,56,63,58,38,58,63,78,77,80,60,71,61,54,72,63,58,35,28,60,62,63,60,23,21,18,7,7,6,10,14
24,64,67,1790,1,3,3,2020,63,56,53,68,62,64,56,41,63,65,74,73,74,55,72,64,65,75,66,58,68,55,61,62,45,55,60,61,51,12,12,12,11,13
21,64,74,1578,1,3,3,2021,56,62,34,57,50,67,48,41,50,63,91,91,82,58,88,67,41,65,43,54,35,28,61,58,48,53,41,32,24,9,6,11,8,9
20,64,76,1377,1,4,2,2021,30,20,61,56,23,29,30,30,48,46,59,63,53,63,55,45,61,56,69,24,60,64,24,35,38,55,68,68,56,5,10,11,10,7
27,64,64,1821,1,5,2,2022,59,44,56,63,56,65,67,62,62,62,73,74,80,60,87,55,79,73,60,56,61,57,54,54,57,60,59,63,61,9,15,14,10,14
22,64,74,1556,1,3,3,2020,51,57,50,63,51,67,44,43,59,63,82,80,77,59,61,47,66,65,64,55,37,21,59,55,60,56,35,23,18,10,7,6,12,9
37,64,64,1523,1,3,2,2019,48,68,69,57,62,51,43,48,43,61,38,34,60,66,59,70,66,33,77,58,73,26,69,58,70,56,22,21,22,7,10,8,10,16
22,64,70,1477,1,3,2,"Jun 30, 2019",55,31,65,53,27,45,32,27,47,54,72,73,54,57,59,29,62,66,66,24,60,62,38,30,37,59,67,64,64,12,9,12,9,15
21,64,69,1599,1,3,3,2020,60,60,48,62,63,68,65,60,51,69,68,66,75,55,78,67,58,52,43,64,58,27,54,60,60,54,20,16,21,16,12,7,8,8
23,64,72,1574,1,3,2,2020,42,22,68,66,29,43,28,28,63,57,63,55,49,59,59,55,76,71,72,51,63,64,54,63,39,56,54,64,60,6,12,14,13,12
20,64,75,1540,1,3,3,2021,65,64,45,53,51,72,57,48,56,65,77,76,58,60,66,75,42,44,58,45,36,27,60,55,61,53,24,30,31,7,11,8,8,5
26,64,64,1529,1,2,2,2021,56,25,46,59,30,50,44,27,55,55,64,63,43,62,62,42,79,73,63,19,70,67,63,35,34,50,65,63,65,14,11,5,13,7
21,64,72,1498,1,3,2,2021,47,36,54,52,25,53,31,27,38,51,66,65,53,58,65,46,57,74,74,31,57,62,37,47,31,56,75,66,60,13,12,15,6,14
30,64,64,1428,1,5,2,2021,28,67,60,41,52,62,31,31,33,60,65,73,63,52,44,61,68,67,75,60,34,13,76,43,61,57,25,16,19,5,12,7,15,9
30,64,64,1782,1,4,2,2019,55,48,54,67,51,61,59,58,61,68,62,49,66,66,57,60,65,77,74,66,74,62,61,59,58,73,65,65,63,6,7,16,6,16
23,64,71,1678,1,3,3,2020,63,42,48,60,30,65,45,37,58,66,74,76,76,55,67,46,67,76,72,36,60,54,67,50,40,50,61,63,61,9,12,16,12,14
30,64,64,1792,1,3,2,2021,58,54,52,62,50,60,54,62,58,61,80,80,87,58,81,68,69,70,52,61,60,52,64,64,46,67,55,58,54,13,12,13,9,15
23,64,71,1488,1,3,2,2021,35,22,55,60,28,34,33,26,37,59,70,73,61,55,71,42,67,68,56,27,62,64,35,29,48,51,70,72,68,14,14,13,6,14
25,64,69,1539,1,1,3,2021,47,60,57,58,58,65,44,30,46,63,74,80,81,64,76,62,68,62,60,59,34,12,65,53,59,58,20,20,18,7,14,6,8,9
22,64,71,1529,1,3,2,2021,48,27,58,63,29,45,29,30,61,62,72,64,70,59,76,38,78,65,64,18,64,65,27,35,38,65,67,62,61,14,6,14,13,7
22,64,71,1681,1,4,2,2019,63,37,62,58,53,57,56,34,47,60,77,74,69,53,73,60,69,65,69,45,62,58,49,51,46,53,60,67,63,5,9,5,14,11
23,64,71,1772,1,3,3,2021,57,48,56,66,39,63,55,58,64,67,71,75,68,64,65,66,68,71,64,47,71,68,58,56,50,66,63,67,64,9,12,5,9,8
22,64,74,1088,1,2,1,2021,15,13,12,22,11,14,18,12,15,21,42,39,37,63,51,25,58,40,62,12,38,28,18,58,14,52,13,12,15,64,58,59,64,65
26,64,65,1732,1,3,3,2021,53,59,64,57,54,66,54,41,44,63,81,81,76,57,62,70,81,75,63,55,88,49,58,57,70,55,30,39,36,12,9,11,7,10
26,64,65,1685,1,5,3,2020,59,61,54,64,57,66,50,41,54,64,74,67,73,63,76,61,71,60,68,52,59,47,58,56,49,60,40,46,45,14,9,9,11,7
26,64,67,1485,1,4,2,2019,39,28,72,51,30,43,32,43,48,52,61,63,57,49,58,52,73,57,84,39,61,52,25,32,42,59,64,64,57,10,16,9,15,7
23,64,71,1611,1,4,2,2022,41,57,59,51,53,64,52,32,32,62,83,86,71,65,61,71,63,68,77,61,61,17,57,55,52,51,42,32,28,11,15,9,9,14
29,64,64,1863,1,2,3,2019,68,63,52,64,55,68,68,66,60,66,69,70,75,61,64,83,76,75,69,68,58,57,58,68,59,55,51,63,60,8,15,8,9,9
22,64,75,1787,1,3,3,2022,56,60,54,63,56,68,64,70,63,66,67,68,73,57,72,68,69,68,63,68,58,56,62,63,42,57,58,59,56,8,7,6,11,8
22,64,73,1590,1,3,2,2021,49,22,49,57,33,52,45,30,47,56,79,76,75,54,76,41,68,82,56,33,84,64,42,43,38,55,70,59,65,8,8,9,8,12
36,64,64,1445,1,3,2,2021,26,44,74,56,38,24,29,34,55,43,32,45,39,61,53,57,80,33,76,48,84,56,23,68,40,69,55,61,58,16,9,7,6,15
26,64,66,1638,1,4,2,2019,58,29,61,52,29,59,33,34,53,62,68,68,69,66,74,53,82,76,67,37,68,66,45,40,42,60,56,64,63,15,10,15,9,15
24,64,67,1381,1,2,2,2018,34,21,64,51,23,30,22,24,51,38,71,76,48,55,48,27,82,67,82,21,82,55,29,25,29,51,61,59,59,14,6,7,7,13
18,64,78,1765,1,3,3,2020,54,53,58,65,54,64,59,40,51,69,75,73,71,60,66,60,66,74,69,61,77,65,49,40,42,58,66,60,65,14,10,13,14,8
19,64,79,1662,1,4,3,"Jun 30, 2019",49,48,65,72,45,58,52,48,73,72,63,55,55,53,64,56,65,54,71,46,61,61,49,56,47,57,49,63,64,10,8,12,12,6
26,64,65,1622,1,3,2,2019,31,62,70,61,53,54,41,39,43,61,67,69,68,58,77,65,78,79,83,55,74,26,63,48,66,60,33,25,22,6,10,12,10,13
25,64,67,1656,1,4,2,2020,62,58,48,62,55,65,64,45,53,61,79,76,74,55,73,63,58,72,59,53,56,49,62,52,52,60,39,39,23,12,11,7,9,10
20,64,77,1753,1,3,2,,47,52,42,64,36,60,58,42,57,63,68,72,65,69,76,63,73,80,74,57,68,65,58,60,49,51,65,63,56,5,8,14,10,14
19,64,75,1589,1,3,3,2019,60,71,49,52,53,69,54,42,47,66,82,78,61,55,65,71,65,66,64,41,32,25,58,55,67,57,31,32,34,6,14,13,6,5
21,64,73,1521,1,3,2,2022,62,24,57,52,30,34,31,32,54,59,62,66,64,62,59,31,63,68,84,24,70,66,35,44,38,50,62,65,63,15,12,13,7,13
25,64,65,1670,1,3,3,2022,63,55,39,62,53,68,62,66,59,66,74,70,74,46,79,63,70,66,58,58,37,44,60,60,63,54,30,35,32,14,13,9,12,10
19,64,80,1551,1,3,3,2022,59,57,39,64,52,68,60,53,56,67,68,70,75,61,80,63,50,51,38,55,41,19,62,60,56,67,27,30,27,6,5,13,7,12
28,64,64,1669,1,2,2,2019,56,46,61,66,54,54,52,59,66,58,43,47,45,54,49,68,57,62,82,54,81,63,45,55,49,54,62,62,48,16,14,14,12,15
24,64,69,1655,1,3,2,2023,55,61,42,62,65,61,58,44,55,64,76,77,75,65,78,66,51,60,32,65,50,34,64,62,62,62,49,33,35,8,10,13,16,7
30,64,64,1650,1,4,3,2019,62,55,65,52,67,65,52,41,47,67,68,73,67,70,61,71,78,66,71,56,55,22,67,65,69,64,23,19,18,8,9,13,13,15
25,64,67,1715,1,3,3,2018,61,45,33,66,32,64,69,64,64,67,64,53,78,60,90,52,83,67,56,53,65,58,53,66,36,57,53,57,54,8,10,14,9,11
28,64,64,1669,1,3,3,2022,59,33,63,66,26,63,32,40,63,63,72,72,58,65,63,50,57,76,79,27,65,68,66,62,43,57,54,66,66,10,10,10,9,13
22,64,74,1631,1,3,2,2021,60,32,48,57,36,60,40,38,53,58,77,73,74,56,71,43,62,76,66,39,55,55,60,49,42,53,67,62,64,15,14,13,9,7
21,64,72,1695,1,3,2,2020,55,41,64,58,49,56,47,44,57,58,62,68,64,63,60,58,69,76,75,44,75,64,50,51,49,55,65,63,58,10,12,7,9,14
19,64,80,1703,1,4,3,2020,63,60,54,69,52,67,58,61,66,67,77,71,80,60,81,58,49,63,50,62,38,39,65,65,53,67,45,40,38,12,12,14,8,6
31,64,64,1792,1,3,3,2021,61,60,34,67,61,65,62,63,62,66,69,79,91,58,91,68,61,63,53,66,49,55,56,66,62,53,54,48,26,15,14,15,16,16
33,64,64,1765,1,3,2,2021,59,50,43,66,33,60,62,62,62,63,65,64,62,72,66,63,70,54,65,65,73,62,70,70,52,65,65,56,54,16,7,7,15,12
27,64,65,933,1,3,1,2019,14,11,17,13,12,12,15,15,14,15,23,20,44,57,33,21,48,21,51,13,17,16,11,37,12,49,23,15,13,67,64,63,62,64
29,64,64,1663,1,3,2,2020,62,42,58,62,21,41,45,50,55,56,58,54,63,65,58,59,89,79,74,54,54,64,59,54,45,63,61,67,64,16,9,11,7,7
21,64,72,1766,1,2,2,2021,57,53,62,68,57,66,46,41,58,69,75,72,75,55,67,68,56,59,60,62,59,64,52,63,54,68,64,63,66,8,12,8,15,12
22,64,72,1681,1,3,3,2022,51,65,55,60,58,69,47,32,57,66,78,77,79,57,74,55,73,70,68,62,55,30,64,65,48,63,34,39,35,12,9,14,8,15
26,64,66,1625,1,2,2,2020,45,38,62,64,36,58,48,39,60,61,53,52,54,60,57,56,65,70,83,43,65,58,48,60,50,50,62,64,63,10,10,11,9,11
23,64,72,1528,1,2,2,2021,58,33,53,44,33,63,33,35,40,60,78,77,63,56,60,30,61,57,58,35,58,62,45,51,39,58,63,72,67,10,9,7,10,8
26,64,67,1352,1,3,2,2019,28,18,63,46,20,42,20,28,29,38,62,65,47,57,65,39,73,63,80,15,68,58,27,31,27,52,66,65,63,12,11,11,6,9
18,64,77,1713,1,3,3,2023,71,45,57,68,51,66,65,41,70,71,60,70,63,57,57,58,64,64,65,42,59,59,56,54,48,53,55,62,62,14,9,12,10,8
27,64,64,1754,1,3,2,2020,60,50,47,58,50,60,50,35,53,61,84,85,86,60,83,57,85,88,76,42,49,53,52,50,41,58,60,61,57,12,11,10,14,14
23,64,72,1598,1,3,2,2023,57,41,64,56,39,59,54,39,54,52,59,43,58,48,55,61,53,65,73,44,67,65,44,47,50,51,61,63,68,14,12,10,15,8
32,64,64,1548,1,3,2,2018,40,24,57,59,27,47,34,32,58,52,58,58,66,46,69,58,76,74,64,42,77,66,27,40,41,55,72,61,60,14,15,11,12,11
20,64,75,1511,1,3,2,2020,38,67,63,58,54,58,45,42,41,59,63,61,58,56,63,64,69,60,69,60,57,26,67,45,60,54,19,24,17,15,11,8,6,8
32,64,64,1782,1,2,3,2019,68,62,60,68,67,66,52,55,67,68,54,58,40,66,61,66,68,50,69,57,73,68,69,68,67,59,56,56,43,6,9,16,15,14
29,64,64,1776,1,2,2,2018,70,49,56,71,35,59,45,57,59,57,73,80,63,64,63,70,81,72,61,61,75,49,70,60,40,57,62,61,58,11,8,9,13,14
22,64,72,1686,1,3,3,2018,46,53,50,68,35,63,49,53,63,66,69,69,73,60,83,62,57,65,65,62,48,56,62,64,47,56,54,44,51,10,14,5,13,7
21,64,72,1724,1,2,2,2022,59,61,58,66,44,65,46,60,59,62,66,62,58,61,69,67,59,70,65,69,62,55,64,63,49,58,54,55,52,8,14,7,9,6
20,64,74,1387,1,3,2,,33,18,62,51,28,32,25,22,45,42,65,68,60,56,59,37,73,66,77,21,70,55,22,30,31,50,64,64,62,13,10,13,7,6
26,64,64,1808,1,4,3,2020,61,56,56,60,43,64,51,56,58,65,80,78,75,59,73,60,81,80,73,63,55,60,58,56,47,58,59,60,55,9,14,13,15,15
25,64,69,1560,1,4,2,2019,57,29,47,54,35,64,42,41,49,50,63,65,55,57,64,34,60,70,63,34,65,67,50,43,42,46,64,69,71,6,14,12,11,13
19,64,80,1464,1,3,3,"Jun 30, 2019",40,69,65,53,51,63,43,43,36,67,54,53,64,59,64,65,65,48,66,60,37,16,63,45,65,56,15,19,19,14,10,15,7,11
30,64,64,1659,1,3,2,2019,56,50,62,64,40,55,52,36,58,61,55,58,62,59,58,52,64,84,70,45,69,61,48,43,55,61,62,66,64,8,10,14,7,11
33,64,64,1796,1,3,2,2019,57,56,68,64,59,62,64,58,63,66,59,59,63,63,63,73,64,59,66,61,63,63,61,62,59,64,60,61,61,8,13,15,14,9
24,64,67,1690,1,3,2,2019,56,35,50,68,47,66,55,41,60,62,79,81,72,61,46,63,62,66,66,59,72,60,61,62,40,65,46,51,50,11,12,11,9,10
23,64,69,1606,1,3,2,2019,61,33,63,63,34,58,37,37,57,57,72,70,61,61,64,39,63,74,65,29,58,60,58,42,43,58,62,61,60,16,11,12,10,15
23,64,69,1596,1,3,2,2023,45,61,59,61,45,60,49,54,46,61,70,65,71,66,73,64,69,57,81,58,59,22,64,58,58,48,31,17,17,6,14,13,10,12
23,64,70,1636,1,3,2,2019,48,45,36,69,50,66,42,43,67,63,68,66,74,63,91,44,56,63,31,55,73,57,58,59,54,44,41,55,54,10,8,7,10,10
21,64,72,1464,1,1,2,"Jun 30, 2019",31,32,59,55,26,40,39,33,46,48,64,66,56,47,60,46,68,72,79,30,75,63,28,36,32,55,61,63,61,8,14,7,10,9
19,64,74,1696,1,4,3,2020,64,32,51,61,51,65,58,47,57,63,77,71,68,61,64,49,70,78,47,48,58,56,57,61,45,58,64,57,59,14,14,11,11,7
20,64,75,1596,1,2,2,2021,60,33,51,62,34,60,40,34,55,58,72,71,62,56,66,52,64,62,52,49,52,60,50,43,44,37,67,69,65,6,14,11,9,13
33,64,64,1594,1,3,2,2019,48,61,62,53,72,56,61,49,35,59,53,56,48,69,66,65,73,43,85,56,59,41,73,53,67,78,19,39,28,9,12,5,12,7
20,64,78,1572,1,3,3,2020,61,48,39,66,60,71,51,42,62,68,71,73,71,48,63,65,44,52,53,54,41,21,57,58,67,53,33,37,46,8,12,15,6,9
31,64,64,1743,1,3,2,2021,63,47,50,64,58,58,51,49,61,62,68,71,66,64,72,48,74,66,68,42,67,63,50,58,61,56,60,62,63,15,11,7,10,14
24,64,66,1035,1,3,1,2019,12,11,22,32,15,20,24,13,18,28,34,35,26,61,40,34,32,14,70,19,25,19,6,40,16,33,11,16,21,65,60,69,61,66
28,64,64,1605,1,3,3,2020,66,36,46,58,22,67,60,27,50,67,78,73,68,59,69,37,48,74,73,30,63,58,65,45,37,55,58,60,58,8,8,8,13,16
23,64,72,1526,1,4,3,2023,39,62,56,63,61,68,60,34,34,70,85,79,69,60,70,58,78,46,79,52,34,15,54,57,48,54,18,15,16,8,7,7,12,12
20,64,73,1612,1,4,3,2020,62,59,36,64,52,66,52,64,49,69,67,73,70,62,64,62,66,66,50,63,39,18,57,57,62,64,41,30,30,12,11,15,13,11
18,64,84,1531,1,3,3,2023,65,56,30,54,43,67,63,52,44,67,88,86,84,53,73,55,38,60,53,44,36,19,57,60,51,58,32,30,25,12,7,9,10,8
19,64,75,1647,1,3,3,2021,55,52,32,66,37,63,45,37,60,68,77,74,82,57,75,53,54,65,53,41,48,59,68,66,45,61,58,58,55,14,6,8,6,10
19,64,80,1694,1,3,3,2020,63,54,49,62,57,71,59,46,57,68,69,68,68,64,75,64,52,62,51,53,49,57,57,59,49,66,52,55,56,9,11,12,10,6
26,64,65,1664,1,3,3,2019,65,48,48,59,44,66,47,38,54,65,73,72,58,65,65,72,44,73,64,65,49,60,61,50,37,63,58,61,58,11,11,7,7,9
30,64,64,1637,1,3,3,2019,60,59,48,59,47,63,58,58,57,62,82,79,84,53,65,60,53,60,65,51,43,28,60,61,58,62,47,34,27,12,9,12,10,13
31,64,64,1693,1,3,2,2020,50,39,47,70,41,65,51,43,65,68,54,67,63,67,78,62,57,68,67,63,54,48,66,65,41,48,64,65,49,7,15,9,13,12
21,64,73,1731,1,2,3,2021,54,63,44,57,51,65,54,55,49,64,84,78,87,55,85,65,84,69,51,61,49,43,62,52,63,56,40,43,41,15,15,14,10,9
29,64,64,1721,1,3,2,2019,67,57,73,62,41,62,64,42,64,61,40,47,58,67,41,75,33,73,74,79,72,58,59,62,48,57,62,63,61,7,12,11,11,15
23,64,70,1201,1,3,2,2020,11,13,67,45,11,22,16,20,40,45,47,51,40,59,67,26,68,46,71,11,54,62,14,19,25,65,66,68,65,13,14,10,6,9
25,64,67,1806,1,3,2,2020,62,59,60,64,55,61,62,55,63,64,69,68,66,56,63,66,61,78,71,62,60,61,59,63,56,58,64,63,60,16,6,9,10,14
23,64,71,1781,1,4,3,2020,48,59,56,68,64,64,62,58,64,65,69,60,65,60,63,74,69,72,69,59,69,57,58,59,62,59,59,50,53,7,11,13,6,9
27,64,65,1483,1,3,2,2021,29,65,57,51,59,63,41,37,26,59,82,79,70,57,66,73,71,48,56,54,60,14,61,47,61,54,22,17,12,10,8,14,8,6
22,64,73,1648,1,3,2,2020,57,45,58,79,43,59,48,45,76,58,64,61,60,64,62,64,57,56,58,48,61,50,64,51,52,45,46,59,55,8,12,12,10,6
28,64,66,1372,1,4,2,2019,22,15,59,65,17,55,24,21,67,50,55,58,41,55,47,38,65,66,92,21,72,54,12,39,31,75,58,64,59,7,11,16,10,6
29,64,64,1052,1,3,1,2022,15,11,28,27,11,13,15,12,35,25,32,36,35,44,34,26,51,34,65,17,36,16,12,40,14,44,14,13,16,66,63,64,66,66
27,64,64,1676,1,3,2,2018,59,34,52,58,37,60,60,33,53,58,79,83,77,57,69,42,67,71,60,40,69,59,56,54,44,56,59,63,63,15,10,7,14,14
31,64,64,1745,1,3,2,2019,58,40,65,63,45,58,49,53,69,56,71,61,70,61,63,59,71,72,76,43,66,60,62,53,57,60,63,64,62,9,16,7,10,13
23,64,71,1458,1,2,3,2021,32,68,55,54,42,60,43,35,35,64,75,76,64,60,61,60,62,54,75,61,29,11,64,48,61,50,29,21,15,11,8,10,6,9
29,64,64,1705,1,3,3,2020,65,35,36,64,39,64,53,48,63,64,64,66,68,63,65,62,68,63,63,60,60,63,52,68,66,62,50,61,55,14,6,10,11,16
27,64,64,1628,1,3,2,2019,52,29,62,64,40,59,44,37,59,57,67,60,69,66,62,49,63,72,61,41,65,65,38,51,48,57,61,64,64,10,11,16,14,8
26,64,68,1302,1,2,2,,26,23,58,41,20,34,22,20,37,40,51,56,46,65,33,48,52,56,86,29,65,62,24,29,37,53,64,66,58,12,7,9,13,13
18,64,84,1402,1,2,2,2021,34,25,64,45,35,39,34,32,41,40,54,54,43,63,39,48,69,64,79,22,57,65,28,41,41,49,65,65,64,11,14,7,14,6
33,64,64,1598,1,2,2,2018,64,21,61,62,25,49,32,28,60,59,71,73,76,53,74,63,57,71,41,47,71,59,48,43,46,55,62,61,61,11,10,15,15,9
24,64,69,1654,1,3,2,2020,60,52,42,57,52,64,56,59,53,62,87,87,86,57,71,61,77,74,64,49,53,28,58,58,51,56,21,26,31,10,12,6,14,16
21,64,77,1660,1,3,3,2020,55,56,53,66,46,67,60,57,64,66,70,68,71,57,71,62,49,62,55,52,46,43,52,62,51,58,45,52,46,9,8,13,14,12
20,64,78,1508,1,3,3,2018,67,64,37,55,49,73,48,48,41,67,79,75,67,54,66,67,47,51,52,43,29,19,59,51,58,54,27,28,26,12,10,15,14,10
20,64,73,1690,1,3,3,2020,66,38,48,72,56,65,65,49,68,68,66,54,70,51,65,63,59,64,57,60,48,50,55,64,52,55,52,55,52,11,10,14,8,15
24,64,70,1474,1,4,2,2019,36,30,61,56,27,47,31,25,44,54,62,68,60,58,63,50,80,61,77,28,54,63,29,38,38,60,63,62,62,14,8,12,5,8
34,64,64,1639,1,3,2,2019,66,22,58,65,18,54,58,64,62,61,49,40,67,62,55,51,67,76,77,47,68,62,57,54,22,69,64,67,63,7,12,16,14,14
18,64,79,1644,1,3,2,2019,65,42,44,57,39,62,55,36,49,65,79,79,68,62,89,47,60,66,44,45,63,62,49,54,39,60,60,58,59,9,6,12,9,11
27,64,64,1615,1,2,2,2019,45,63,49,55,58,66,66,69,41,59,91,91,90,62,71,64,42,60,51,65,29,31,60,56,61,48,21,23,20,14,13,11,9,9
21,64,75,1482,1,3,3,,36,61,58,54,53,68,33,26,39,64,77,74,72,60,59,65,66,56,73,56,42,12,64,47,65,50,19,16,19,8,5,6,15,14
18,64,80,1583,1,3,2,2021,41,32,58,58,30,47,32,36,69,51,67,66,67,63,80,40,67,79,83,29,61,63,43,52,39,62,54,68,64,8,9,7,11,9
21,64,74,1580,1,3,3,2021,58,64,51,59,58,67,57,49,46,64,74,73,76,58,78,65,57,59,40,61,36,21,63,57,63,52,23,25,22,14,11,14,12,5
30,64,64,1801,1,3,2,2020,62,50,62,63,50,56,60,67,58,61,62,63,71,62,59,56,79,75,72,58,68,60,61,61,50,62,63,65,62,16,10,14,11,14
22,64,72,1681,1,3,3,2021,58,58,63,67,34,64,52,43,64,65,70,72,66,62,67,59,64,78,75,46,54,54,55,61,37,68,35,53,49,14,10,10,15,7
22,64,72,1628,1,3,2,2021,67,28,59,65,23,57,64,53,62,60,74,78,70,46,67,50,60,78,71,41,53,54,44,38,41,52,51,62,65,8,7,12,14,6
29,64,64,1710,1,3,2,2019,58,49,51,65,42,61,50,47,61,65,72,72,67,65,67,64,55,69,64,59,49,64,44,64,45,46,67,62,60,13,6,9,14,10
28,64,64,1509,1,3,2,2021,34,64,67,59,54,62,42,44,57,60,53,63,45,62,30,63,54,52,76,46,48,33,65,63,53,60,45,45,17,7,10,14,13,9
24,64,70,1077,1,2,1,2022,16,13,16,30,18,13,15,16,18,24,46,46,44,53,65,22,58,32,48,14,16,19,15,45,23,44,11,14,13,66,60,55,65,68
22,64,74,1025,1,3,1,2020,15,15,14,25,14,15,12,13,21,28,33,43,35,59,46,26,53,26,53,13,25,14,7,28,31,45,12,16,21,69,59,54,60,70
25,64,69,1394,1,3,2,2018,28,20,59,59,23,47,24,25,59,56,55,66,51,60,59,39,57,52,81,18,69,55,20,35,39,55,64,64,62,15,6,7,12,8
31,64,64,1546,1,3,3,2019,47,56,51,68,53,66,42,38,57,63,69,65,84,63,86,59,55,79,57,49,36,22,59,59,63,59,31,12,15,9,5,12,9,7
28,64,64,1696,1,4,4,2021,56,69,52,54,60,67,56,63,55,65,82,87,78,56,75,65,64,74,60,63,56,48,56,50,66,60,27,18,16,10,15,8,10,15
24,64,68,1412,1,3,2,2020,29,32,63,57,29,43,30,25,49,53,47,53,46,59,41,55,65,62,82,37,66,64,28,43,36,60,55,66,57,7,10,11,7,5
18,64,79,1670,1,2,3,2020,64,59,57,60,57,67,62,59,52,64,74,72,71,58,79,59,68,66,62,56,44,27,59,60,58,64,25,36,35,6,14,14,12,14
24,64,69,1002,1,2,1,2022,10,8,8,18,7,12,15,12,14,19,42,52,37,53,43,22,58,17,82,13,37,24,8,17,14,52,12,18,15,66,61,58,64,66
22,64,71,1719,1,3,2,"Jun 30, 2019",51,60,77,64,47,61,36,46,59,66,54,66,45,62,32,73,74,80,91,59,77,60,61,59,44,59,58,64,53,12,7,6,10,5
20,64,79,1707,1,2,2,2022,67,48,47,64,39,62,64,55,51,60,74,72,76,57,62,64,64,63,65,61,58,65,57,51,37,59,60,62,64,9,5,9,8,7
18,64,81,1615,1,3,3,2021,48,39,45,72,34,60,56,55,70,65,63,67,53,55,51,44,59,65,60,36,59,61,56,60,52,65,60,64,55,13,7,9,14,8
26,64,64,1098,1,2,1,2019,18,17,16,31,18,12,19,15,19,18,45,45,55,68,50,21,65,31,73,17,19,17,12,21,23,55,10,16,13,62,62,67,62,61
24,64,69,1381,1,2,2,2019,30,22,65,49,31,31,36,23,38,38,60,75,38,55,42,45,72,54,79,20,58,59,32,38,36,46,62,67,66,13,10,10,16,11
27,64,67,1351,1,3,2,2021,31,16,52,57,20,30,21,24,28,57,63,67,61,63,64,34,72,56,57,22,62,67,22,32,38,54,67,66,62,7,12,7,7,7
27,64,66,1501,1,2,2,2020,32,31,63,64,34,36,32,31,66,31,63,59,41,59,49,57,70,70,81,40,72,64,39,32,49,57,63,61,56,9,11,11,11,14
19,64,81,1496,1,3,3,2023,60,55,33,59,45,69,58,34,48,65,78,77,79,58,83,59,35,55,43,48,33,20,62,58,47,49,24,27,24,11,12,13,14,10
